"Population with at least some secondary education, female (% ages 25 and older)"
"31","Cyprus","45.4","","53.4","","59.1","","65.8","","72.2","","73.2","","76.0","","77.0","","77.0","","77.0","","77.0","","78.2","","78.2"," a"
"26","Czechia","58.4","","83.2","","99.1","","99.8","","99.8","","99.8","","99.9","","99.8","","99.8","","99.8","","99.8","","99.8","","99.8"," a"
"165","Côte d'Ivoire","5.5","","7.3","","9.4","","11.8","","14.0","","14.7","","15.3","","15.9","","16.6","","16.6","","17.2","","17.8","","17.8"," a,b"
"11","Denmark","58.0","","67.1","","87.3","","100.0","","96.1","","96.5","","95.5","","99.7","","89.1","","89.1","","89.1","","90.1","","89.2"," a"
"89","Dominican Republic","25.9","","31.4","","30.9","","39.8","","53.3","","54.7","","55.6","","56.5","","57.2","","57.2","","57.2","","58.6","","58.6"," a"
"85","Ecuador","33.3","","36.7","","37.4","","38.6","","40.1","","42.6","","45.1","","47.6","","48.2","","48.2","","52.1","","52.1","","51.9"," a"
"116","Egypt","15.4","","21.1","","28.3","","35.2","","43.9","","46.5","","49.2","","51.9","","54.5","","54.5","","57.2","","58.2","","59.2"," a,b"
"124","El Salvador","15.1","","20.0","","26.7","","34.2","","39.0","","36.0","","36.8","","38.0","","39.4","","40.9","","41.5","","40.1","","39.9"," a"
"30","Estonia","58.5","","74.7","","85.9","","96.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0"," a,d"
"138","Eswatini (Kingdom of)","29.8","","28.4","","24.0","","16.4","","21.9","","23.2","","24.6","","26.0","","27.3","","27.3","","28.7","","30.0","","31.3"," a,b"
"173","Ethiopia","..","","..","","..","","3.3","","7.0","","7.8","","8.7","","9.7","","10.8","","10.8","","11.2","","11.2","","11.5"," a,c"
"98","Fiji","30.3","","44.4","","48.6","","55.0","","64.3","","66.6","","69.0","","71.5","","73.9","","73.9","","76.3","","77.3","","78.3"," a,b"
"12","Finland","65.9","","86.2","","94.6","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0"," a"
"26","France","44.4","","57.1","","67.6","","71.3","","76.4","","77.2","","78.0","","78.7","","79.7","","79.7","","80.6","","80.6","","81.0"," a"
"115","Gabon","29.8","","36.0","","42.7","","48.8","","53.9","","56.0","","58.1","","60.2","","62.3","","62.3","","64.4","","65.6","","65.6"," a,b"
"174","Gambia","5.5","","8.5","","9.7","","13.2","","17.4","","19.4","","21.3","","23.3","","25.3","","25.3","","27.3","","29.0","","30.7"," a,c"
"70","Georgia","83.9","","86.2","","88.7","","91.2","","93.7","","94.2","","94.7","","95.4","","96.1","","96.1","","95.1","","95.1","","97.4"," a"
"4","Germany","47.7","","60.6","","70.3","","96.5","","96.0","","96.3","","96.3","","96.2","","96.4","","96.4","","96.2","","96.2","","96.0"," a"
"142","Ghana","26.7","","32.2","","36.8","","40.3","","45.2","","46.9","","48.5","","50.2","","51.8","","51.8","","53.5","","54.6","","55.7"," a,b"
"32","Greece","34.9","","41.9","","48.5","","53.9","","59.5","","60.6","","61.6","","62.6","","63.7","","63.7","","65.4","","65.4","","61.5"," a"
"126","Guatemala","11.9","","13.7","","15.5","","13.3","","18.3","","19.8","","21.2","","22.7","","37.4","","37.4","","38.4","","38.4","","38.4"," a"
"123","Guyana","32.5","","40.6","","51.4","","55.9","","60.3","","62.3","","64.2","","66.2","","68.1","","68.1","","70.1","","70.9","","70.9"," a,b"
"169","Haiti","10.8","","13.5","","16.6","","19.7","","22.4","","23.2","","24.0","","24.9","","25.7","","25.7","","26.5","","26.9","","26.9"," a,b"
"132","Honduras","18.6","","21.8","","23.8","","26.3","","28.0","","28.2","","28.0","","30.7","","33.4","","35.4","","36.8","","36.8","","34.2"," a"
"4","Hong Kong, China (SAR)","47.9","","55.4","","61.1","","66.4","","70.8","","72.2","","73.0","","73.8","","74.7","","75.7","","75.7","","75.7","","76.6"," a"
"43","Hungary","34.8","","65.0","","83.8","","88.0","","97.4","","97.8","","97.9","","98.0","","95.6","","95.6","","95.7","","95.7","","96.3"," a"
"6","Iceland","46.5","","52.2","","71.6","","91.0","","98.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0"," a,d"
"129","India","13.4","","15.0","","23.5","","21.8","","27.0","","29.1","","31.2","","33.3","","35.3","","35.3","","37.4","","39.0","","39.0"," a,b"
"111","Indonesia","13.8","","17.4","","26.1","","34.8","","38.6","","39.9","","40.9","","41.9","","42.9","","42.9","","44.5","","44.5","","44.5"," a"
"65","Iran (Islamic Republic of)","26.0","","34.7","","47.9","","58.5","","60.0","","60.9","","61.8","","64.9","","66.8","","66.8","","65.8","","65.8","","67.4"," a"
"120","Iraq","12.8","","17.5","","21.2","","25.2","","27.8","","29.8","","31.8","","33.8","","35.8","","35.8","","37.8","","38.7","","39.5"," a,b"
"3","Ireland","59.6","","66.9","","72.9","","74.8","","79.4","","80.5","","82.6","","84.7","","86.8","","86.8","","88.3","","90.2","","90.2"," a,b"
"22","Israel","66.7","","70.1","","71.4","","72.6","","83.1","","84.0","","84.4","","87.0","","87.3","","87.3","","87.8","","87.8","","87.8"," a"
"29","Italy","44.1","","52.2","","59.3","","63.5","","69.1","","70.2","","71.2","","72.3","","73.4","","74.3","","75.0","","75.6","","75.6"," a"
"96","Jamaica","27.2","","39.9","","51.1","","55.5","","59.7","","61.5","","63.4","","65.2","","67.1","","68.9","","69.4","","69.9","","69.9"," a"
"19","Japan","63.4","","71.2","","77.2","","81.6","","87.0","","88.5","","90.0","","91.5","","93.0","","93.0","","94.5","","94.8","","95.2"," a,b"
"102","Jordan","20.8","","31.4","","36.8","","50.1","","69.5","","71.7","","74.0","","76.2","","78.5","","78.5","","80.7","","81.4","","82.0"," a,b"
"50","Kazakhstan","59.8","","70.4","","81.5","","94.2","","96.1","","95.3","","96.0","","96.7","","97.4","","98.1","","98.8","","98.5","","98.3"," a,b"
"147","Kenya","8.4","","11.3","","15.1","","22.0","","25.3","","26.0","","26.6","","27.2","","27.8","","28.0","","28.6","","29.2","","29.8"," a,b"
"22","Korea (Republic of)","57.6","","64.3","","69.6","","74.1","","77.1","","80.0","","82.9","","85.9","","88.8","","88.8","","89.3","","89.8","","89.8"," a"
"57","Kuwait","41.9","","42.6","","46.6","","46.4","","54.7","","55.1","","55.6","","55.8","","56.8","","54.8","","54.8","","54.8","","56.8"," a"
"122","Kyrgyzstan","71.1","","79.3","","87.3","","91.3","","94.5","","95.4","","96.2","","97.1","","97.9","","98.8","","98.7","","98.6","","98.6"," a,b"
"140","Lao People's Democratic Republic","6.0","","9.8","","14.0","","18.3","","22.9","","24.8","","26.6","","28.5","","30.4","","30.4","","32.3","","33.6","","35.0"," a,b"
"39","Latvia","58.3","","74.9","","82.9","","98.0","","98.6","","98.9","","98.9","","99.0","","99.6","","99.4","","99.4","","99.4","","100.0"," a,d"
"93","Lebanon","..","","..","","..","","53.0","","53.0","","53.0","","53.0","","53.0","","53.0","","53.0","","53.0","","53.0","","54.3"," a,e"
"164","Lesotho","13.4","","18.2","","23.7","","26.8","","17.3","","18.9","","20.4","","22.0","","23.6","","23.6","","29.8","","31.8","","32.8"," a,b"
"176","Liberia","8.4","","10.0","","11.4","","13.0","","15.4","","15.9","","16.3","","16.8","","17.3","","17.3","","17.8","","18.5","","18.5"," a,b"
"110","Libya","17.0","","24.4","","34.0","","45.1","","55.5","","58.0","","60.6","","63.1","","65.7","","65.7","","68.2","","69.4","","69.4"," a,b"
"34","Lithuania","65.4","","72.7","","80.3","","83.7","","88.6","","89.3","","89.1","","90.2","","91.1","","91.1","","91.8","","91.8","","92.9"," a"
"21","Luxembourg","46.3","","53.2","","60.7","","68.4","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0"," a"
"172","Malawi","2.8","","3.3","","4.5","","5.7","","11.1","","12.1","","13.0","","14.0","","14.9","","14.9","","15.9","","16.7","","17.6"," a,b"
"61","Malaysia","34.7","","45.3","","49.9","","42.9","","65.1","","67.7","","70.2","","72.8","","75.4","","78.0","","78.9","","78.9","","79.8"," a,b"
"104","Maldives","22.9","","20.5","","17.9","","10.7","","23.6","","27.3","","30.5","","33.6","","36.7","","39.8","","42.9","","44.9","","44.9"," a,b"
"184","Mali","1.1","","1.4","","1.7","","2.2","","8.1","","7.7","","7.6","","7.5","","7.4","","7.3","","7.3","","7.3","","7.3"," a,f"
"28","Malta","25.0","","29.4","","33.3","","58.8","","63.4","","64.7","","68.6","","71.1","","72.7","","72.7","","73.2","","73.2","","74.3"," a"
"117","Marshall Islands","..","","..","","..","","..","","91.6","","91.6","","91.6","","91.6","","91.6","","91.6","","91.6","","91.6","","91.6"," a"
"161","Mauritania","2.0","","3.4","","4.9","","6.4","","8.3","","9.0","","9.7","","10.4","","11.1","","11.1","","11.8","","12.2","","12.7"," a,b"
"66","Mauritius","26.0","","32.5","","33.3","","43.1","","49.6","","49.4","","52.3","","55.0","","57.6","","60.3","","63.0","","64.3","","65.7"," a,b"
"76","Mexico","27.8","","35.1","","37.0","","44.5","","51.0","","53.3","","55.7","","54.8","","56.1","","56.1","","57.8","","57.8","","58.4"," a"
"107","Moldova (Republic of)","65.6","","71.8","","76.5","","85.9","","92.1","","92.6","","93.6","","94.3","","95.2","","95.2","","95.5","","95.5","","95.5"," a"
"92","Mongolia","67.6","","70.7","","77.8","","81.5","","85.3","","86.4","","87.5","","88.6","","89.7","","89.7","","90.9","","91.2","","91.2"," a"
"52","Montenegro","..","","..","","74.3","","78.8","","83.3","","84.2","","85.1","","86.0","","86.9","","86.9","","87.0","","87.0","","88.0"," a"
"121","Morocco","9.1","","11.9","","14.9","","17.9","","20.7","","21.9","","23.2","","24.5","","25.7","","25.7","","27.0","","28.0","","29.0"," a,b"
"180","Mozambique","..","","..","","5.2","","5.4","","5.9","","7.3","","8.7","","10.1","","11.5","","13.0","","14.0","","14.0","","14.0"," a"
"145","Myanmar","13.0","","15.2","","17.2","","19.4","","22.9","","24.0","","25.0","","26.1","","27.1","","27.1","","28.2","","28.7","","28.7"," a,b"
"130","Namibia","31.5","","29.7","","26.6","","30.1","","33.3","","34.5","","35.7","","36.9","","38.1","","38.1","","39.3","","39.9","","40.5"," a,b"
"147","Nepal","7.0","","8.1","","9.5","","13.3","","17.7","","19.3","","20.9","","22.5","","24.1","","24.1","","25.7","","27.3","","29.0"," a,b"
"10","Netherlands","74.7","","78.6","","81.8","","86.4","","87.1","","87.2","","87.7","","86.0","","86.2","","86.2","","86.4","","86.4","","86.6"," a"
"14","New Zealand","60.5","","63.1","","72.1","","81.0","","92.6","","95.0","","94.7","","96.8","","98.8","","98.8","","99.0","","99.0","","97.2"," a"
"126","Nicaragua","16.4","","21.8","","28.6","","33.9","","39.4","","41.0","","42.6","","44.2","","45.7","","45.7","","47.3","","48.3","","48.3"," a,b"
"189","Niger","0.8","","1.0","","1.4","","2.0","","2.4","","2.7","","3.0","","3.3","","3.6","","3.6","","3.9","","4.3","","4.3"," a,b"
"82","North Macedonia","..","","..","","..","","..","","..","","..","","..","","..","","..","","40.2","","40.5","","40.5","","41.6"," a,f"
"1","Norway","62.5","","69.0","","74.9","","96.6","","94.5","","97.4","","96.9","","96.5","","96.1","","96.1","","96.3","","96.3","","96.1"," a"
"47","Oman","..","","..","","25.1","","38.4","","51.1","","54.8","","58.5","","62.3","","66.0","","69.7","","73.4","","73.4","","73.4"," a"
"152","Pakistan","6.9","","9.8","","12.8","","19.9","","20.7","","19.3","","24.4","","25.2","","26.5","","26.5","","26.6","","27.0","","26.7"," a"
"55","Palau","..","","..","","..","","..","","..","","..","","..","","96.9","","96.9","","96.9","","96.9","","96.9","","96.9"," a"
"119","Palestine, State of","..","","..","","37.9","","40.8","","49.1","","51.0","","53.9","","55.6","","56.3","","56.3","","58.5","","58.5","","60.0"," a"
"67","Panama","45.1","","47.0","","48.9","","55.7","","62.5","","64.4","","66.3","","68.2","","70.1","","72.0","","72.7","","72.7","","74.8"," a,b"
"155","Papua New Guinea","7.2","","8.7","","7.7","","7.1","","7.6","","7.9","","8.2","","8.5","","8.8","","8.8","","9.1","","9.5","","9.9"," a,b"
"98","Paraguay","25.1","","25.7","","25.2","","39.2","","32.0","","35.6","","39.1","","42.7","","46.2","","46.2","","47.0","","47.0","","47.3"," a"
"82","Peru","37.9","","42.6","","50.7","","43.6","","53.2","","54.1","","56.3","","57.3","","56.2","","56.2","","57.1","","57.1","","57.4"," a"
"106","Philippines","44.2","","46.6","","49.0","","65.1","","67.5","","68.7","","69.9","","71.1","","72.8","","74.6","","75.6","","75.6","","75.6"," a,b"
"32","Poland","55.7","","60.6","","64.9","","71.1","","77.9","","78.8","","79.4","","80.4","","81.1","","81.1","","81.1","","81.1","","82.9"," a"
"40","Portugal","20.1","","21.4","","23.9","","32.6","","41.1","","44.9","","47.2","","48.8","","50.8","","50.8","","52.1","","52.1","","53.6"," a"
"41","Qatar","42.9","","49.2","","54.5","","62.1","","44.5","","62.7","","66.7","","69.8","","70.9","","70.9","","70.9","","70.9","","73.5"," a"
"52","Romania","63.8","","70.6","","73.2","","78.8","","83.9","","85.1","","86.1","","86.6","","86.1","","86.1","","86.5","","86.5","","87.2"," a"
"49","Russian Federation","74.2","","80.3","","91.5","","93.6","","89.6","","90.8","","92.1","","93.4","","94.6","","95.9","","95.8","","95.8","","96.3"," a"
"157","Rwanda","2.8","","3.6","","5.0","","6.3","","8.0","","8.7","","9.2","","9.8","","10.5","","11.1","","11.9","","12.6","","12.9"," a,b"
"89","Saint Lucia","..","","..","","..","","..","","48.2","","48.2","","48.2","","48.2","","48.2","","48.2","","48.2","","48.2","","49.2"," a"
"111","Samoa","..","","..","","63.3","","68.4","","73.6","","74.6","","75.7","","76.7","","77.8","","77.8","","79.1","","79.1","","79.1"," a,g"
"137","Sao Tome and Principe","..","","..","","..","","..","","30.8","","30.8","","30.8","","30.8","","30.8","","30.8","","31.1","","31.1","","31.5"," a"
"36","Saudi Arabia","21.8","","27.0","","31.8","","44.9","","54.6","","56.6","","58.5","","60.5","","63.3","","66.1","","67.8","","67.8","","67.8"," a"
"166","Senegal","4.1","","4.3","","4.3","","4.1","","6.7","","7.2","","8.4","","9.6","","10.2","","10.2","","10.3","","11.1","","11.1"," a"
"63","Serbia","32.5","","40.7","","44.7","","62.7","","80.7","","79.5","","80.5","","81.6","","82.3","","82.3","","84.6","","84.6","","85.7"," a"
"181","Sierra Leone","4.0","","5.2","","6.3","","7.3","","9.9","","11.7","","13.4","","15.1","","16.8","","16.8","","18.5","","19.2","","19.9"," a,b"
"9","Singapore","28.9","","46.3","","61.2","","66.6","","72.7","","73.2","","74.1","","74.8","","75.5","","75.5","","76.1","","76.1","","76.3"," a"
"36","Slovakia","71.8","","90.5","","92.1","","97.9","","97.4","","97.3","","99.1","","99.1","","99.2","","99.2","","99.1","","99.1","","99.1"," a"
"24","Slovenia","78.0","","84.7","","93.2","","93.1","","94.0","","94.8","","95.8","","96.1","","96.5","","96.5","","97.4","","97.4","","97.0"," a"
"113","South Africa","37.7","","51.3","","53.6","","62.6","","69.7","","71.1","","72.7","","73.2","","73.7","","73.7","","74.2","","74.2","","75.0"," a"
"25","Spain","30.1","","42.9","","54.9","","58.4","","64.2","","65.6","","66.8","","68.8","","70.9","","70.9","","72.2","","72.2","","73.3"," a"
"71","Sri Lanka","49.0","","59.9","","71.0","","72.2","","72.8","","74.7","","76.5","","78.3","","80.2","","80.2","","81.9","","82.6","","82.6"," a,b"
"168","Sudan","3.9","","6.4","","9.1","","11.0","","12.1","","12.5","","12.9","","13.3","","13.7","","13.7","","14.1","","14.7","","15.3"," a,b"
"98","Suriname","..","","..","","39.8","","45.9","","52.4","","53.7","","55.0","","56.4","","57.7","","58.2","","58.7","","58.7","","61.5"," a"
"8","Sweden","67.2","","73.2","","79.9","","88.7","","85.1","","85.9","","86.5","","87.2","","87.8","","87.8","","88.4","","88.4","","88.8"," a"
"2","Switzerland","57.4","","57.5","","64.5","","81.5","","94.6","","94.7","","95.0","","95.5","","96.1","","96.1","","96.4","","96.4","","96.4"," a"
"154","Syrian Arab Republic","18.8","","22.1","","25.6","","27.1","","29.5","","30.8","","32.1","","33.5","","34.8","","36.1","","37.1","","37.1","","37.1"," a,b"
"125","Tajikistan","71.2","","82.3","","89.9","","92.7","","95.0","","95.8","","96.5","","97.3","","98.0","","98.0","","98.8","","98.8","","98.8"," a,b"
"159","Tanzania (United Republic of)","2.5","","3.2","","4.0","","5.5","","7.7","","8.1","","8.6","","9.3","","10.1","","10.8","","11.9","","11.9","","11.9"," a,b"
"77","Thailand","11.6","","13.6","","18.7","","29.4","","35.7","","36.7","","37.7","","38.7","","39.6","","40.6","","41.5","","42.4","","43.1"," a"
"167","Togo","9.5","","11.0","","12.6","","13.7","","16.1","","17.9","","19.6","","21.4","","23.1","","23.1","","24.9","","26.3","","27.6"," a,b"
"105","Tonga","59.9","","71.6","","70.7","","68.6","","83.6","","87.5","","88.7","","90.0","","91.2","","92.5","","92.7","","92.7","","94.0"," a,b"
"63","Trinidad and Tobago","37.0","","44.0","","50.7","","56.6","","59.7","","62.4","","65.1","","67.9","","70.6","","70.6","","73.3","","74.4","","74.4"," a,b"
"91","Tunisia","12.0","","15.9","","20.7","","26.1","","32.8","","34.0","","33.3","","35.4","","37.5","","37.5","","40.0","","41.2","","42.3"," a,b"
"59","Turkey","12.3","","14.0","","18.1","","20.9","","34.1","","37.5","","39.0","","40.5","","43.5","","43.5","","44.9","","44.9","","44.3"," a"
"159","Uganda","6.2","","7.2","","7.1","","15.1","","22.9","","23.7","","24.4","","25.2","","25.9","","25.9","","26.2","","26.7","","27.4"," a,b"
"88","Ukraine","72.6","","79.7","","84.0","","89.4","","91.7","","92.4","","93.0","","93.7","","94.3","","94.3","","95.0","","94.5","","94.0"," a,b"
"35","United Arab Emirates","43.9","","55.8","","64.4","","70.9","","73.1","","74.2","","75.3","","76.3","","77.4","","77.4","","78.5","","78.8","","78.8"," a,b"
"15","United Kingdom","67.0","","72.7","","79.5","","88.8","","99.7","","99.8","","81.6","","81.4","","81.3","","81.3","","82.0","","82.4","","82.9"," a"
"15","United States","92.8","","93.4","","93.8","","93.9","","94.9","","95.0","","95.1","","95.4","","95.4","","95.4","","95.6","","95.5","","95.7"," a"
"57","Uruguay","39.8","","42.6","","52.9","","52.4","","50.6","","53.1","","54.4","","53.8","","55.0","","55.0","","55.8","","55.8","","57.8"," a"
"108","Uzbekistan","..","","..","","..","","..","","..","","..","","..","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9"," a"
"96","Venezuela (Bolivarian Republic of)","23.4","","30.0","","35.3","","44.3","","61.2","","65.8","","68.1","","70.3","","72.6","","72.6","","71.7","","71.7","","71.7"," a"
"118","Viet Nam","10.3","","18.4","","30.2","","44.6","","59.9","","60.3","","61.5","","62.7","","64.0","","64.0","","65.2","","66.2","","66.2"," a,b"
"177","Yemen","0.4","","0.9","","2.6","","5.0","","8.6","","10.3","","12.1","","13.9","","15.6","","15.6","","17.4","","18.7","","19.9"," a,b"
"143","Zambia","12.5","","24.8","","18.4","","22.8","","25.8","","27.3","","28.8","","30.3","","31.7","","33.2","","36.2","","39.2","","39.2"," a,b"
"150","Zimbabwe","16.6","","28.5","","37.1","","40.5","","46.3","","47.5","","48.7","","50.3","","52.4","","54.1","","55.0","","55.9","","55.9"," a"
"74","Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"156","Comoros","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"171","Djibouti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Dominica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"182","Eritrea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135","Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"174","Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"178","Guinea-Bissau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"144","Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78","Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"132","Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"73","Saint Kitts and Nevis","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"18","Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"162","Madagascar","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"158","Nigeria","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"153","Solomon Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"186","South Sudan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"62","Seychelles","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"108","Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"131","Timor-Leste","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
